ID,present,WC_bio1,WC_bio12,ER_climaticMoistureIndex,ER_topoWet,lon,lat
649,1,6.800000190734863,818,-0.05000000074505806,11.050000190734863,-85.61592868269649,45.1313201866815
650,1,7.900000095367432,915,-0.009999999776482582,10.680000305175781,-76.46632,42.44127
651,1,10.699999809265137,944,-0.09000000357627869,12.489999771118164,-91.4164,40.3765
652,1,12.800000190734863,960,-0.15000000596046448,12.239999771118164,-95.23481198881858,38.97136709064155
653,1,7,778,-0.14000000059604645,13.119999885559082,-88.6648,44.1983
654,1,-8.800000190734863,375,0,14.170000076293945,-95,60
655,1,12.899999618530273,977,-0.15000000596046448,13.010000228881836,-95.20592026112544,38.61137347648117
656,1,8.199999809265137,892,-0.05999999865889549,10.680000305175781,-76.500378,42.467095
657,1,4,842,0.05000000074505806,12.8100004196167,-90.066776,46.16081
658,1,9.800000190734863,973,-0.05000000074505806,13.859999656677246,-86.42234791714695,41.197565271454835
659,1,9.699999809265137,974,-0.05000000074505806,13.770000457763672,-86.40344738042695,41.20226523610215
660,1,6.900000095367432,796,-0.11999999731779099,11.859999656677246,-85.3123580502948,44.97560535667595
661,1,6,973,0.15000000596046448,13.569999694824219,-79.93316,44.99417
662,1,9.5,835,-0.07999999821186066,14.229999542236328,-83.0832,42.29889999906082
663,1,6.900000095367432,902,0.07999999821186066,12.640000343322754,-77.047119,44.193528
664,1,10,919,-0.019999999552965164,14.279999732971191,-87.62616475699903,41.8788251316563
665,1,10,868,-0.05999999865889549,14.050000190734863,-82.71624082404159,41.44766549047912
666,1,6.800000190734863,997,0.20999999344348907,13.40999984741211,-81.51320664363111,43.960840212727106
667,1,9.899999618530273,858,-0.029999999329447746,14.279999732971191,-82.70374059625452,41.605163537782374
668,1,7.699999809265137,799,-0.07999999821186066,13.729999542236328,-82.54373728608691,43.43134436866175
669,1,11.5,1023,-0.05999999865889549,12.819999694824219,-87.42057912211719,39.45871914376757
670,1,8.800000190734863,1000,0.12999999523162842,12.600000381469727,-79.32306,42.58222
671,1,6.800000190734863,997,0.20999999344348907,13.40999984741211,-81.51316664242556,43.96082021288659
672,1,11.600000381469727,1019,-0.07000000029802322,11.09000015258789,-81.455,39.4153
673,1,8.800000190734863,853,-0.09000000357627869,11.34000015258789,-76.69611,42.68333
674,1,7.699999809265137,948,0.05999999865889549,10.960000038146973,-76.5833,42.6667
675,1,6.699999809265137,828,-0.11999999731779099,11.470000267028809,-91.4203,44.3569
676,1,8.800000190734863,853,-0.09000000357627869,11.34000015258789,-76.707286,42.713543
677,1,7.900000095367432,915,-0.009999999776482582,10.680000305175781,-76.49694,42.44056
678,1,8.399999618530273,778,-0.05999999865889549,13.260000228881836,-79.372787,43.617188
679,1,9.5,829,-0.07999999821186066,14.399999618530273,-83.14565409934283,42.24475584966467
680,1,7.599999904632568,816,-0.10999999940395355,12.979999542236328,-88.342037,43.105009
681,1,8.399999618530273,877,-0.07000000029802322,10.949999809265137,-76.6244,42.55806
682,1,8.300000190734863,1016,0.10000000149011612,11.359999656677246,-76.1525,43.04556
683,1,17.600000381469727,1264,-0.07000000029802322,13.510000228881836,-79.759369,33.335118
684,1,7.199999809265137,836,-0.07000000029802322,12.59000015258789,-73.29861,44.35417
685,1,8.399999618530273,960,0,12.329999923706055,-73.9443,42.82225
686,1,3.5999999046325684,786,0.07000000029802322,13.0600004196167,-88.24417,47.713406
687,1,8.399999618530273,761,-0.1899999976158142,13.710000038146973,-83.69755225124732,43.015214590804526
688,1,8.5,980,0.10999999940395355,13.609999656677246,-78.88056,42.86639
689,1,6.800000190734863,959,0.03999999910593033,9.899999618530273,-73.42328,43.84689
690,1,11.300000190734863,971,-0.07000000029802322,12.4399995803833,-91.38683430752097,39.93592854644571
691,1,10.300000190734863,902,-0.11999999731779099,12.479999542236328,-91.110146,40.800037
692,1,10.899999618530273,948,-0.10999999940395355,12.729999542236328,-83.02078115985795,39.97898985538995
693,1,7.699999809265137,1098,0.1599999964237213,12.0600004196167,-75.45587,43.21257
694,1,6.699999809265137,899,0.05000000074505806,13.3100004196167,-73.17223,45.035411
695,1,8.699999809265137,809,-0.10999999940395355,13.029999732971191,-77.586822,43.192161
696,1,4.599999904632568,805,0.03999999910593033,11.729999542236328,-88.42583333390273,47.16131644419833
697,1,13,1125,-0.029999999329447746,12.770000457763672,-85.81613128151977,38.30777439158
698,1,17.899999618530273,1384,0.009999999776482582,12.329999923706055,-90.7346407555258,32.35204369366761
699,1,15.5,1438,0.07000000029802322,11.800000190734863,-88.17247966591641,34.58728869360781
700,1,14.899999618530273,1099,-0.12999999523162842,12.170000076293945,-94.934711,36.578885
701,1,11.5,1033,-0.05999999865889549,11.670000076293945,-84.570278,39.343333
702,1,10,996,-0.029999999329447746,11.279999732971191,-80.73927,40.34166
703,1,10.100000381469727,1060,0.009999999776482582,11.609999656677246,-81.00588,39.91056
704,1,10.199999809265137,1063,0,11.180000305175781,-80.9511,39.91257
705,1,7.099999904632568,815,-0.07999999821186066,13.199999809265137,-73.314004,44.571616
706,1,11.199999809265137,975,-0.10999999940395355,13.239999771118164,-89,40
707,1,8.5,980,0.10999999940395355,13.609999656677246,-78.88139,42.87139
708,1,9.800000190734863,871,-0.10000000149011612,14.15999984741211,-83.1008,41.3419
709,1,8.800000190734863,853,-0.09000000357627869,11.34000015258789,-76.684353,42.670633
710,1,9.300000190734863,999,-0.009999999776482582,12.5,-82.668017,40.486382
711,1,13.300000190734863,1098,-0.05999999865889549,12.699999809265137,-87.93137082461858,38.12827550848874
712,1,9.899999618530273,884,-0.09000000357627869,12.300000190734863,-90.560135,41.550034
713,1,12.300000190734863,1182,0.03999999910593033,11.270000457763672,-86.51448479586396,38.31718826434459
714,1,12.399999618530273,1106,-0.019999999552965164,12.609999656677246,-87.39008524173641,38.69786007201096
715,1,6.599999904632568,908,0.07000000029802322,12.270000457763672,-75.58083,44.52583
716,1,8.5,980,0.10999999940395355,13.609999656677246,-78.88694,42.87806
717,1,6.699999809265137,899,0.05000000074505806,13.3100004196167,-73.172705,45.036009
718,1,9.300000190734863,1001,-0.029999999329447746,11.640000343322754,-82.305468,40.436229
